,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,WinDir1,Temp1,ASKQ,Wind Spd (sai)
3117,1006.353282,28.66592623,2.59,11.34,98.41,5.19,63.6957777,72.36,12.612,15.79,323.0,5.39,496.17,2.7,39.94,0.748521098,19.5,2019-08-23 20:00:00,287.69,25.84,1006.22,0.94
3118,1008.18688,29.98605043,2.37,10.97,99.11,169.76423294861524,155.0488204,67.07,5.712,5.32,323.0,4.49,354.95,2.12,39.8,1.547327192,19.28,2019-08-23 21:00:00,295.83,25.76,1006.95,1.09
3119,1000.100037,29.02950398,2.39,13.37,99.59,128.41597204775462,164.6862675,65.14,4.104,2.77,323.0,4.2,267.17,1.73,36.51,0.866349697,24.9,2019-08-23 22:00:00,297.9,25.66,1006.71,1.15
3120,1003.518251,27.11576448,2.45,13.62,99.79,122.9145019448988,134.0424936,65.81,4.692,3.6,323.0,4.32,259.53,1.68,33.19,0.589251626,25.25,2019-08-23 23:00:00,298.34,25.55,1007.06,1.19
3121,1007.000746,25.14007738,2.43,15.21,99.93,119.16224462453101,191.7837952,65.11,4.068,2.66,323.0,4.65,213.73,1.75,32.89,0.926663309,27.2,2019-08-24 00:00:00,290.0,25.41,1008.01,1.13
3122,1001.752478,23.82446619,2.5,17.51,99.96,115.68902969204282,127.7571738,66.71,3.948,2.35,323.0,5.22,198.47,2.12,31.36,1.157533392,28.2,2019-08-24 01:00:00,296.92,25.25,1007.75,1.17
3123,1008.435519,28.60820138,2.51,17.38,99.99,124.24355127463787,120.1830568,65.88,2.796,0.52,300.3998473884503,4.62,141.22,1.47,32.08,1.908099996,28.18,2019-08-24 02:00:00,302.86,25.03,1007.5,1.11
3124,1007.448147,26.9415011,2.42,17.69,100.0,95.62724023253031,119.8781615,66.08,2.868,0.78,300.4591610112075,4.66,141.22,1.41,31.97,1.773576871,30.23,2019-08-24 03:00:00,302.0,24.86,1007.01,1.22
3125,1008.560207,25.94932711,2.49,19.89,100.0,66.66580673773205,154.8319395,67.0,3.468,1.61,301.30936861747455,5.52,190.83,1.9,28.8,1.696482811,33.04,2019-08-24 04:00:00,297.09,24.81,1006.47,1.04
3126,1009.560322,28.62806093,2.43,19.72,100.0,96.45493559547685,125.0316167,65.32,2.988,0.94,306.4737616912578,6.14,202.28,2.02,28.39,2.054523931,31.54,2019-08-24 05:00:00,301.78,24.81,1006.18,1.11
3127,1006.729782,28.23734934,2.34,19.5,100.0,75.02378226359724,211.338098,65.9,3.288,1.57,307.40865514923485,6.38,217.55,2.36,27.82,1.240097686,31.7,2019-08-24 06:00:00,295.53,24.7,1006.11,1.34
3128,1006.74266,26.56014838,2.49,23.16,82.46043602160933,7.53,163.8882374,71.78,5.436,4.7,322.95,9.31,343.5,4.97,26.45,1.966111396,38.93,2019-08-24 07:00:00,285.86,24.66,1006.34,1.39
3129,1008.350536,28.96542884,3.03,22.52,99.83,26.57,150.7303009,79.74,7.56,7.2,323.0,9.48,484.72,5.31,27.18,0.729770325,37.45,2019-08-24 08:00:00,295.03,24.79,1005.45,1.4
3130,1002.873131,27.56492451,3.33,17.88,99.48,109.23,164.316863,78.51,6.312,4.79,322.78,7.49,377.85,3.63,31.9,2.03874758,29.34,2019-08-24 09:00:00,295.33,25.33,1005.75,1.58
3131,1011.150056,24.08965221,3.71,17.86,95.06,297.11,114.3656845,76.1,5.388,2.73,322.89,7.28,293.88,3.57,39.62,1.649717948,29.86,2019-08-24 10:00:00,295.64,26.77,1007.06,1.76
3132,1004.266101,25.36384102,3.24,16.06,85.73,342.49,204.8600196,73.9,4.176,1.57,322.49,6.86,251.9,3.35,54.24,1.238375567,29.17,2019-08-24 11:00:00,293.25,29.18,1005.45,1.71
3133,1013.253265,30.33638174,2.62,15.56,75.6,598.58,187.3622631,70.07,3.24,1.06,322.49,6.83,225.18,3.31,73.0,1.741049349,27.09,2019-08-24 12:00:00,292.33,31.17,1005.19,1.92
3134,1012.942512,30.76053602,2.33,14.55,69.46,820.95,128.4530984,67.54,2.196,-0.12666267441167411,322.49,6.66,202.28,3.23,86.44,2.439429947,23.58,2019-08-24 13:00:00,294.3,32.34,1004.59,1.97
3135,1008.549191,24.59891405,2.37,17.41,68.51,740.15,160.0443591,67.95,2.22,-0.14984877805909935,323.0,7.64,213.73,3.69,94.83,0.888021059,30.45,2019-08-24 14:00:00,297.8,33.0,1005.18,2.09
3136,1009.383975,30.40606964,2.46,23.33,69.49,575.13,103.5765028,69.25,3.792,2.16,323.0,9.63,248.08,4.4,102.25,1.981695154,43.14,2019-08-24 15:00:00,268.18,33.2,1003.99,2.32
3137,1005.99844,30.05700493,2.44,28.36,81.69,203.45,125.341099,69.18,6.792,6.9,322.95,10.01,259.53,4.52,104.15,1.34862705,64.65,2019-08-24 16:00:00,179.59,29.94,1002.77,2.65
3138,1006.615609,28.44855479,2.6,15.13,99.86,7.15,155.4872463,65.98,17.376,23.24,322.62,6.98,370.22,3.4,80.7,0.684923036,45.8,2019-08-24 17:00:00,233.37,24.54,1003.85,2.09
3139,1011.87725,25.82790264,2.62,11.51,100.0,24.45,165.923666,68.19,17.748,23.81,322.4,5.77,526.7,2.73,74.58,2.371095596,23.12,2019-08-24 18:00:00,279.88,24.41,1004.52,1.47
3140,1003.991911,32.50386589,2.56,12.92,100.0,33.58,126.2179358,67.8,15.096,19.74,322.34,5.7,606.85,2.55,70.5,1.863485933,25.99,2019-08-24 19:00:00,219.41,24.7,1004.1,0.7
3141,1009.740671,22.15640456,2.42,15.51,99.6,15.6,163.3326955,66.69,10.956,13.45,322.32,5.89,522.88,2.56,64.05,1.970871284,27.32,2019-08-24 20:00:00,258.31,25.3,1004.39,0.8
3142,1007.605574,22.72441968,2.31,13.21,96.57,0.14,195.1516208,65.06,5.064,4.38,322.32,5.08,385.48,2.29,66.78,1.840848428,23.44,2019-08-24 21:00:00,281.67,25.81,1004.7,1.35
3143,1008.071807,26.93787108,2.34,19.6,94.2,0.14,139.7624214,73.21,12.216,15.53,322.22,8.2,606.85,3.64,54.17,0.67439329,32.03,2019-08-24 22:00:00,175.96,26.28,1004.74,0.9
3144,1008.554467,27.14907108,2.4,27.56,96.72,59.748085527069634,155.7968714,77.35,15.636,20.83,322.49,11.96,896.92,5.26,37.38,1.024287036,43.21,2019-08-24 23:00:00,142.16,26.09,1004.79,0.63
3145,1011.83479,25.4666338,2.57,29.41,98.37,84.43571305308797,152.6947313,75.14,14.424,18.66,322.56,12.42,977.07,5.46,32.21,1.364294558,46.06,2019-08-25 00:00:00,225.13,25.86,1004.91,0.63
3146,1003.64703,27.79514927,2.57,23.26,98.01,-18.867727224263945,167.3218163,71.21,9.36,10.73,322.41,9.87,671.73,4.42,34.4,1.431690143,38.64,2019-08-25 01:00:00,138.47,25.71,1003.25,0.43
3147,1006.983531,23.7417336,2.57,24.11,98.35,-59.69674321962884,153.5962864,70.55,8.556,9.48,322.44,10.06,591.58,4.4,31.58,2.821207526,38.91,2019-08-25 02:00:00,143.63,25.5,1001.53,0.47
3148,1006.519798,24.61993114,2.56,35.54,98.19,-57.64385827967635,175.8973777,71.16,11.244,13.7,322.49,14.66,625.93,5.74,29.45,0.512089787,58.11,2019-08-25 03:00:00,173.12,25.52,1002.81,0.42
3149,1007.446461,27.89585659,2.55,45.91,98.7,18.992180654066033,124.5348954,87.48,14.22,18.35,322.29,18.46,656.47,7.17,26.29,2.290983863,74.21,2019-08-25 04:00:00,234.39,25.22,1004.05,0.54
3150,1002.639921,26.34145737,2.75,45.13,99.62,8.844017900297331,164.7832579,82.99,14.928,19.12,322.16,17.0,549.6,5.79,21.13,0.956528755,71.06,2019-08-25 05:00:00,255.89,24.96,1004.11,0.65
3151,1012.191103,25.57340764,2.91,28.39,99.41,30.710984585977712,115.595271,71.97,11.292,13.25,322.27,10.17,465.63,3.86,27.77,1.27495288,44.34,2019-08-25 06:00:00,295.89,24.72,1004.19,0.79
3152,1003.080624,28.31032574,2.24,21.34,99.12,6.81,202.0151105,72.17,4.968,4.34,322.11,8.02,358.77,3.02,35.94,2.700074877,35.41,2019-08-25 07:00:00,303.78,24.64,1004.46,0.85
3153,1001.275675,28.49722714,2.64,23.68,98.67,44.01,165.3391028,73.45,5.628,4.78,322.11,8.71,408.38,3.51,36.87,0.724905883,42.31,2019-08-25 08:00:00,297.67,24.86,1003.44,1.05
3154,1004.143823,25.90578962,3.27,22.13,95.69,175.03,91.88356726,77.94,5.34,3.36,322.11,8.45,400.75,3.64,42.11,2.616482044,35.65,2019-08-25 09:00:00,292.83,25.53,1000.95,1.32
3155,1011.759634,27.33635844,4.27,26.19,90.59,292.77,166.270856,93.24,9.036,7.59,322.28,11.35,503.8,5.6,49.78,1.731709509,41.24,2019-08-25 10:00:00,300.87,27.25,1003.95,1.27
3156,1004.481708,29.42989535,4.0,28.47,82.59,312.99,157.3545941,95.16,10.248,9.93,322.31,12.82,526.7,6.47,71.47,1.131278535,48.1,2019-08-25 11:00:00,294.3,29.25,1003.98,1.27
3157,1006.92063,29.44592048,3.15,29.26,77.18,617.54,103.1407461,88.77,7.992,7.69,322.3,13.04,473.27,6.42,89.39,1.761100552,49.13,2019-08-25 12:00:00,277.34,31.04,1003.72,1.44
3158,1011.485583,27.54540648,2.82,31.01,74.79,758.81,132.3061796,86.57,6.924,6.53,322.16,13.32,465.63,6.67,96.7,0.472213914,55.97,2019-08-25 13:00:00,270.19,32.38,1002.95,1.86
3159,1007.597122,26.78504991,2.69,29.76,71.5,842.58,175.5618706,88.83,6.036,5.35,322.35,13.5,458.0,6.83,108.12,1.625008283,51.12,2019-08-25 14:00:00,249.17,33.33,1003.62,1.8
3160,1009.584627,28.42126473,2.47,28.85,68.3,797.58,99.20408813,81.48,5.136,4.26,322.32,12.77,400.75,6.29,115.09,0.823906831,47.55,2019-08-25 15:00:00,250.08,33.97,1002.86,1.64
3161,1002.184515,21.88133904,2.82,24.15,67.24,666.93,151.6327305,73.21,9.096,9.93,322.11,12.22,503.8,6.38,117.18,0.76742348,39.89,2019-08-25 16:00:00,241.76,34.31,1002.04,1.63
3162,1009.219038,26.3205743,2.97,30.02,66.05,454.3,166.7271366,83.57,14.076,17.51,321.66,15.25,874.02,8.0,125.57,2.423569286,48.71,2019-08-25 17:00:00,232.35,34.45,999.9,1.25
3163,1003.919047,26.72903369,2.63,37.59,66.94,137.56,148.6848751,93.0,17.58,23.52,322.32,19.35,1030.5,10.0,137.46,1.490866935,62.99,2019-08-25 18:00:00,223.38,34.07,1001.19,1.0
3164,1006.483786,30.0169917,2.48,51.91,68.89,36.04,148.0583307,88.45,17.424,23.51,322.43,25.59,912.18,14.14,133.18,1.267357925,87.03,2019-08-25 19:00:00,147.33,33.56,1001.35,0.82
3165,1002.537892,26.86826074,2.34,53.43,76.31,5.86,120.0678156,79.2,14.22,18.7,322.66,26.11,839.67,14.92,97.62,1.590382008,94.58,2019-08-25 20:00:00,107.07,32.06,1001.64,0.81
3166,1012.572908,29.51883213,2.37,34.14,80.33,216.05421428419868,140.4067457,80.25,13.92,18.18,322.57,17.28,687.0,9.55,81.68,1.817127963,56.24,2019-08-25 21:00:00,99.71,30.87,1002.2,0.64
3167,1005.298232,29.2924327,2.25,36.4,83.22,113.38712430778469,120.8458733,76.76,13.752,18.11,321.47,17.78,587.77,9.53,91.77,0.681711205,58.71,2019-08-25 22:00:00,90.92,30.41,1000.43,0.5
3168,1000.765831,24.43958969,2.28,38.34,86.33,128.59461908542653,103.2656738,74.0,13.608,17.84,322.11,19.37,614.48,10.44,90.38,1.296813679,61.93,2019-08-25 23:00:00,105.1,30.15,1002.52,0.64
3169,1009.549818,26.7336281,2.31,37.37,87.05,131.95786092089475,215.8848728,73.72,14.94,19.85,322.56,19.44,519.07,10.65,86.1,1.52610903,58.23,2019-08-26 00:00:00,73.52,29.83,1004.13,0.44
3170,1005.979688,27.34001511,2.27,36.1,87.32,135.11944917216897,188.8398888,74.85,17.256,23.56,322.81,19.89,488.53,10.88,78.19,2.064713323,56.26,2019-08-26 01:00:00,108.11,29.64,1002.57,0.65
3171,1005.494359,28.30909175,2.48,33.93,89.0,85.61105951814898,169.9488011,74.4,11.064,13.54,322.19,18.85,522.88,10.6,91.05,1.324780596,52.74,2019-08-26 02:00:00,128.16,29.43,1000.72,0.86
3172,1007.124199,26.07499302,2.59,30.67,89.16,118.93498319216451,136.1400814,71.82,5.76,5.06,322.23,17.47,538.15,9.75,116.12,1.583038311,44.89,2019-08-26 03:00:00,133.65,29.29,1001.73,0.88
3173,1005.960984,31.41218034,2.35,27.38,89.84,133.56778340734672,117.512865,68.71,4.008,2.67,322.76,15.72,629.75,8.72,115.22,1.899002863,41.33,2019-08-26 04:00:00,104.72,28.97,1002.71,0.61
3174,1000.836337,28.275571,2.06,25.94,92.35,56.54394283767033,144.0357766,68.7,3.804,2.8,322.67,15.0,698.45,8.41,94.55,0.898022772,38.99,2019-08-26 05:00:00,63.58,28.49,1002.67,0.49
3175,1003.981515,27.73204829,2.18,27.55,93.87,44.86147014514063,87.10604815,70.0,4.368,3.5,322.51,16.2,728.98,9.32,84.17,2.471198515,42.75,2019-08-26 06:00:00,67.48,28.16,1002.76,0.39
3176,1003.562319,26.6517238,2.36,32.79,94.37,4.64,136.678526,72.93,7.08,7.47,322.11,18.75,843.48,11.07,73.83,2.113988088,52.7,2019-08-26 07:00:00,61.71,28.05,1002.94,0.32
3177,1006.788802,28.30226063,2.57,42.74,93.93,30.5,87.81131714,75.05,9.216,10.52,322.0,20.15,896.92,11.47,66.49,1.908407898,72.96,2019-08-26 08:00:00,50.31,28.16,1003.45,0.29
3178,1004.02467,31.26333524,2.6,49.28,90.47,90.86,173.3329834,78.78,11.46,13.98,322.0,19.26,790.05,9.87,80.4,1.504097524,88.86,2019-08-26 09:00:00,91.58,28.79,1003.8,0.62
3179,1007.155861,27.3763066,2.77,32.92,86.81,161.39,117.6344276,83.39,8.7,9.37,322.0,14.69,492.35,7.52,90.72,1.682772787,53.64,2019-08-26 10:00:00,93.09,29.36,1004.05,0.76
3180,1009.765934,26.90732036,3.0,31.45,84.65,185.76,78.62456277,87.48,11.184,12.92,321.73,14.92,477.08,7.66,86.94,1.871888223,54.14,2019-08-26 11:00:00,105.05,29.68,1002.97,0.98
3181,1009.824223,23.38267718,2.95,38.74,84.42,247.46,116.0471578,83.36,12.708,15.39,322.03,20.14,557.23,10.54,92.96,1.513915903,61.01,2019-08-26 12:00:00,114.58,29.94,1002.42,1.25
3182,1006.291247,25.12387842,2.83,43.73,83.58,244.03,156.9709732,79.92,13.128,16.23,322.67,22.17,595.4,11.18,99.9,1.191679324,67.32,2019-08-26 13:00:00,85.19,30.31,1003.49,1.03
3183,1004.259468,24.62722615,3.7,45.99,83.53,229.36,132.0947553,76.06,20.412,26.33,322.34,22.37,477.08,10.96,88.06,1.246973347,75.99,2019-08-26 14:00:00,94.22,30.49,1001.58,1.08
3184,1009.28596,24.19950304,3.25,34.69,85.18,157.7,178.9605181,75.4,18.024,23.26,321.46,18.27,396.93,9.64,86.03,2.561238612,55.1,2019-08-26 15:00:00,99.38,30.36,998.11,0.94
3185,1001.502111,26.96760661,3.38,28.91,83.86,203.83,180.2552965,76.24,16.092,20.0,322.43,14.76,347.32,7.47,83.76,2.50598692,48.23,2019-08-26 16:00:00,114.58,30.48,999.08,1.32
3186,1002.669776,30.95965515,6.73,34.38,80.97,214.26,99.07047065,108.47,29.928,36.59,322.87,18.46,347.32,9.22,69.66,0.725215434,54.11,2019-08-26 17:00:00,126.99,30.65,999.02,1.73
3187,1009.626532,28.82783146,9.3,41.88,81.89,130.72,153.2491176,137.83,45.576,57.07,322.83,22.6,427.47,11.98,50.81,1.057267366,65.34,2019-08-26 18:00:00,132.53,30.51,1000.29,1.69
3188,1003.56315,26.65002014,3.78,36.1,82.78,62.46,109.3490279,97.88,20.592,26.39,322.46,18.8,538.15,10.35,77.6,2.002692852,59.3,2019-08-26 19:00:00,124.61,30.3,1001.87,1.24
3189,1007.751615,30.16024062,2.33,32.87,83.92,8.24,103.3039637,82.19,14.316,18.84,322.44,16.75,564.87,9.13,77.25,1.558613526,53.47,2019-08-26 20:00:00,129.75,29.99,1002.34,1.05
3190,1011.012375,26.58954932,2.36,29.13,85.23,159.53785255160983,117.373659,77.48,12.48,15.94,322.66,14.19,545.78,7.38,70.22,0.631988636,49.36,2019-08-26 21:00:00,109.22,29.75,1003.38,0.77
3191,1011.679008,24.1438191,2.4,31.44,87.39,121.84709482896506,117.7987999,76.98,16.452,22.1,322.73,15.54,507.62,8.21,53.07,0.988205236,52.24,2019-08-26 22:00:00,82.01,29.47,1004.25,0.48
3192,1006.921372,23.25862239,2.32,36.38,89.31,60.70637156430166,172.2897181,69.73,16.404,22.16,322.75,15.75,446.55,7.8,45.44,1.301385504,62.63,2019-08-26 23:00:00,96.16,29.05,1003.6,0.45
3193,1001.875125,24.51197986,2.38,35.28,88.58,75.2766688998563,141.5324666,69.0,13.452,17.43,322.84,14.58,351.13,6.91,50.59,1.380238656,59.84,2019-08-27 00:00:00,96.89,28.77,1003.95,0.5
3194,1003.261907,22.69950165,2.4,25.48,89.76,108.09006340360065,167.5580888,67.5,11.052,13.63,322.56,10.98,290.07,5.3,51.08,0.671770921,41.17,2019-08-27 01:00:00,101.43,28.61,1005.08,0.65
3195,1008.997689,28.53255216,2.58,24.99,92.13,110.74676656548763,164.9320954,72.24,12.6,15.79,322.3,11.94,305.33,6.06,42.71,1.207584325,38.0,2019-08-27 02:00:00,96.46,28.29,1004.75,0.56
3196,1005.56727,28.83470474,2.75,29.12,91.0,112.23439560434417,126.2185218,79.35,21.372,29.27,322.17,13.96,293.88,6.44,29.37,0.621336402,44.49,2019-08-27 03:00:00,147.73,28.22,1003.03,0.51
3197,1004.542181,25.64878207,3.05,32.4,92.46,110.1991097862192,78.26876915,79.66,21.192,28.52,322.18,15.96,374.03,7.32,24.43,1.33672794,49.71,2019-08-27 04:00:00,191.26,28.08,1002.55,0.42
3198,1009.151712,30.00979683,3.58,31.41,93.35,73.43350752673723,149.6115729,76.23,19.056,24.35,322.27,15.3,431.28,6.98,22.97,1.762661793,47.35,2019-08-27 05:00:00,107.53,28.02,1002.33,0.27
3199,1006.11742,27.62307945,9.11,51.24,95.05,55.37911344103122,126.0952948,78.4,23.916,23.5,322.16,21.02,576.32,8.39,20.84,1.855272604,80.23,2019-08-27 06:00:00,159.14,27.83,1002.45,0.41
3200,1011.122768,27.36125596,16.34,91.22,96.88,4.64,155.2123996,80.05,30.756,23.1,322.17,32.44,866.38,11.28,19.17,1.724703023,144.0,2019-08-27 07:00:00,202.35,27.56,1002.73,0.49
3201,1002.343739,26.2946515,21.42,96.19,96.38,39.36,175.9468184,85.83,35.268,22.42,322.49,33.21,1301.48,11.75,20.64,2.201180095,155.87,2019-08-27 08:00:00,231.77,27.7,1003.12,0.51
3202,1004.394063,27.39824521,20.65,69.82,94.64,83.23,156.3904968,99.84,36.744,25.91,322.22,25.12,1805.28,10.44,22.8,1.804629942,125.75,2019-08-27 09:00:00,190.22,28.08,1003.7,0.58
3203,1006.301755,26.40630576,14.53,47.35,86.51,219.0,177.2684333,100.46,31.152,26.53,322.21,19.48,786.23,8.43,31.49,1.952668589,83.56,2019-08-27 10:00:00,90.28,29.45,1005.63,0.6
3204,1002.222235,28.49902685,7.88,23.85,76.53,372.25,164.1303317,96.28,18.528,16.97,322.55,11.22,194.65,5.06,49.54,1.017956775,41.99,2019-08-27 11:00:00,107.39,31.0,1005.94,1.29
3205,1010.386266,28.25123888,8.52,28.18,75.61,456.13,195.2377201,107.45,20.22,18.62,322.62,14.05,202.28,6.22,49.62,1.233237612,47.98,2019-08-27 12:00:00,121.86,31.1,1005.8,1.69
3206,1005.286696,28.71073721,11.73,30.7,74.16,610.49,155.3152316,137.11,25.128,21.4,322.89,15.95,187.02,7.02,53.08,1.860819092,48.25,2019-08-27 13:00:00,124.57,31.45,1005.36,1.99
3207,1007.739213,24.70208082,5.42,21.65,73.06,579.82,143.9116815,107.38,14.616,14.6,322.67,11.17,183.2,5.12,62.25,1.118760006,34.22,2019-08-27 14:00:00,120.6,31.92,1003.41,1.73
3208,1004.240365,26.95884748,7.24,25.76,73.46,394.92,76.71547666,101.74,20.436,20.92,322.66,11.77,183.2,4.89,52.96,0.698105174,44.34,2019-08-27 15:00:00,130.58,31.84,1004.26,2.1
3209,1006.359794,31.15231429,8.47,26.25,74.38,373.81,134.2043618,88.61,22.608,22.42,322.68,10.42,190.83,3.86,50.31,1.476185365,46.88,2019-08-27 16:00:00,131.75,31.46,1004.01,2.4
3210,1008.235215,30.53596583,6.7,19.26,74.49,475.71,124.9086702,78.36,17.592,17.27,322.52,7.81,156.48,3.0,58.95,0.73609654,34.77,2019-08-27 17:00:00,128.17,31.46,1003.68,2.14
3211,1004.819801,26.02395431,5.29,20.58,76.32,365.75,185.6830783,77.93,15.312,15.89,321.68,8.49,152.67,3.56,57.06,1.180773867,34.66,2019-08-27 18:00:00,115.84,31.29,1002.13,1.76
3212,1005.639836,27.65035995,3.67,22.35,77.32,146.04,76.21310925,75.94,9.18,8.75,322.29,10.23,194.65,5.36,58.68,1.944545888,37.11,2019-08-27 19:00:00,111.62,30.73,1004.18,1.45
3213,1001.481498,30.9014645,3.89,42.62,80.1,20.1,147.4037058,80.99,18.636,23.23,322.74,25.65,312.97,15.85,38.64,0.824515363,63.27,2019-08-27 20:00:00,114.47,29.92,1004.88,1.21
3214,1007.291125,31.48291062,7.06,31.5,84.3,230.92725192058424,194.2832982,95.03,33.54,41.73,322.87,18.33,240.45,9.55,18.27,0.537800561,47.93,2019-08-27 21:00:00,97.39,29.31,1005.35,0.92
3215,1008.926565,32.0055893,7.23,27.54,86.08,269.26413181036696,96.69003553,97.69,33.108,40.8,322.95,13.46,160.3,5.64,16.59,1.605472751,43.92,2019-08-27 22:00:00,106.26,28.95,1006.18,1.0
3216,1006.985738,26.41587761,5.03,30.08,86.51,242.58755668354934,158.1196841,97.05,27.42,35.26,322.84,16.29,160.3,8.07,18.92,2.256373005,46.18,2019-08-27 23:00:00,108.9,28.71,1007.21,0.85
3217,1008.165295,28.94565057,3.05,24.69,87.27,199.077963042575,172.5472202,87.29,18.6,24.47,322.89,13.85,202.28,7.21,23.86,0.429373061,38.97,2019-08-28 00:00:00,99.4,28.48,1007.47,0.58
3218,1004.486478,28.1575121,3.07,20.87,87.93,234.3259350617809,132.1453012,95.49,19.332,25.59,322.72,10.04,152.67,4.19,21.92,2.455781724,35.32,2019-08-28 01:00:00,98.04,28.27,1007.59,0.59
3219,1005.908808,31.84948675,7.12,26.37,88.41,199.9223495005317,134.6301426,102.96,27.12,31.58,322.56,12.63,137.4,4.98,17.8,2.052057191,45.15,2019-08-28 02:00:00,113.97,28.09,1005.83,0.61
3220,1005.918335,28.59515355,7.56,24.18,88.92,158.64888937722935,105.0450744,95.76,26.928,30.61,322.26,11.98,152.67,4.74,17.95,0.951052727,41.41,2019-08-28 03:00:00,105.6,27.95,1005.64,0.54
3221,1002.289744,26.5921608,4.76,24.59,90.26,106.65089663771505,122.9335397,84.55,20.844,25.37,322.19,12.97,217.55,6.55,18.17,2.049962972,38.75,2019-08-28 04:00:00,122.25,27.72,1004.11,0.39
3222,1006.958132,29.80174601,6.29,24.47,91.34,183.1464372225455,203.440594,80.37,21.096,23.42,322.59,12.52,267.17,6.43,17.6,2.152239799,38.62,2019-08-28 05:00:00,163.47,27.61,1006.74,0.47
3223,1011.291892,25.43310826,7.51,22.61,92.23,170.3786461126292,227.7049332,80.25,20.424,20.49,322.48,10.15,347.32,4.35,17.39,1.477227405,38.57,2019-08-28 06:00:00,183.56,27.49,1006.92,0.48
3224,1005.641235,31.41473294,11.1,30.56,92.67,5.51,104.016408,81.26,23.52,19.82,322.47,12.17,499.98,5.03,17.46,1.30832577,52.94,2019-08-28 07:00:00,167.34,27.43,1007.32,0.59
3225,1002.398825,26.2122898,14.78,36.44,89.87,73.65,116.864851,82.7,26.82,19.36,322.18,15.32,629.75,6.36,20.32,0.397416986,59.97,2019-08-28 08:00:00,153.72,28.03,1006.36,0.53
3226,1010.950947,30.51932713,10.62,36.04,80.8,263.53,175.1703984,80.6,20.268,15.48,322.79,14.97,366.4,6.67,32.55,1.247430526,63.74,2019-08-28 09:00:00,161.45,29.86,1008.22,0.59
3227,1003.469402,28.1540796,5.24,29.48,76.27,242.26,192.2853969,78.29,13.188,12.63,322.57,9.99,282.43,3.87,44.08,2.33461071,57.33,2019-08-28 10:00:00,201.97,30.67,1008.67,0.65
3228,999.9533247,28.39634749,3.82,25.47,75.5,245.93,79.89948191,74.52,9.696,9.34,322.48,8.86,225.18,3.43,50.34,2.691529735,50.21,2019-08-28 11:00:00,134.1,30.96,1007.37,0.79
3229,1004.23477,28.88456682,5.24,21.2,76.88,452.42,117.4410596,80.39,10.68,8.7,322.88,9.74,187.02,4.54,48.28,0.97909452,38.01,2019-08-28 12:00:00,123.63,31.11,1008.5,1.53
3230,1007.330661,26.16288763,4.99,17.91,71.06,852.16,109.9139146,88.65,9.696,7.52,323.0,9.49,156.48,4.49,55.26,2.581208469,32.26,2019-08-28 13:00:00,127.85,32.33,1007.71,1.67
3231,1008.402039,28.13778582,3.69,14.58,65.07,829.93,141.5980494,86.01,7.32,5.82,322.78,7.36,72.52,3.19,61.26,1.419611417,26.6,2019-08-28 14:00:00,125.54,33.44,1006.83,2.11
3232,1011.474958,21.80420643,3.56,16.48,73.2,453.48,141.1136455,77.71,6.708,5.06,322.62,7.03,68.7,3.13,54.13,0.514716656,32.32,2019-08-28 15:00:00,185.86,31.88,1006.35,2.19
3233,1007.23862,27.71146252,3.01,10.31,78.21,638.35,155.1548941,70.56,3.852,1.41,322.22,4.69,122.13,2.4,56.17,1.705440915,18.62,2019-08-28 16:00:00,313.94,30.78,1005.9,2.49
3234,1009.535881,24.75583469,3.26,10.79,75.4,586.71,138.9125742,75.36,4.584,2.19,322.03,5.57,164.12,2.97,62.25,1.007018529,18.97,2019-08-28 17:00:00,304.68,31.37,1003.98,2.05
3235,1008.813795,25.28952942,3.2,17.46,72.51,371.72,81.57098977,80.6,6.06,4.59,321.63,7.36,217.55,3.59,66.98,2.252976796,34.96,2019-08-28 18:00:00,314.23,32.17,1003.91,1.97
3236,1010.202992,29.82727617,2.68,43.58,74.86,152.54,97.85143048,84.28,7.272,7.29,322.12,17.88,309.15,7.27,62.84,1.806377537,74.85,2019-08-28 19:00:00,316.98,31.92,1005.46,1.9
3237,1005.981886,27.93161722,2.2,48.72,79.16,20.97,200.9177515,84.76,7.56,8.46,322.38,21.6,442.73,9.69,56.5,1.225923715,79.85,2019-08-28 20:00:00,292.87,31.11,1004.45,1.25
3238,1003.433446,31.53309174,2.39,39.07,82.35,359.10318169000675,216.6525161,79.11,8.496,9.66,322.47,17.99,461.82,9.04,49.11,1.055384183,65.47,2019-08-28 21:00:00,267.24,30.71,1006.11,0.97
3239,1004.642243,29.39383747,2.21,31.93,86.01,306.9673148423317,103.4677266,81.89,10.992,13.84,322.27,13.89,526.7,6.42,38.23,1.271127549,55.98,2019-08-28 22:00:00,285.61,30.15,1003.8,1.09
3240,1006.037792,27.54959829,2.51,34.73,91.49,258.04009266730645,156.0710612,93.96,17.7,23.91,321.81,16.45,561.05,7.31,29.15,1.670043391,58.68,2019-08-28 23:00:00,307.96,29.27,1002.5,1.55
3241,1005.054586,29.27695903,2.59,25.47,96.1,248.15657135016227,176.7352739,83.67,11.532,14.12,321.95,11.78,366.4,5.37,28.63,2.17194605,45.33,2019-08-29 00:00:00,304.31,28.53,1004.96,1.41
