datetime,value
11/2/2018 23:00,597407.9
11/3/2018 23:00,563281.7
11/4/2018 23:00,677638.3
11/5/2018 23:00,702392.7
11/6/2018 23:00,704401.6
11/7/2018 23:00,687658
11/8/2018 23:00,660520.3
11/9/2018 23:00,614431.4
11/10/2018 23:00,569407.6
11/11/2018 23:00,669656.8
11/12/2018 23:00,681256.5
11/13/2018 23:00,692971.2
11/14/2018 23:00,686835.3
11/15/2018 23:00,671507.9
11/16/2018 23:00,611657.2
11/17/2018 23:00,568718.6
11/18/2018 23:00,674977.6
11/19/2018 23:00,703811.6
11/20/2018 23:00,719100.9
11/21/2018 23:00,712368.1
11/22/2018 23:00,710996.3
11/23/2018 23:00,625322.3
11/24/2018 23:00,588791.2
11/25/2018 23:00,697420.3
11/26/2018 23:00,721354.5
11/27/2018 23:00,734391.2
11/28/2018 23:00,711439.6
11/29/2018 23:00,702207
11/30/2018 23:00,642247.2
12/1/2018 23:00,597570.6
12/2/2018 23:00,685913.4
12/3/2018 23:00,697872
12/4/2018 23:00,688046.4
12/5/2018 23:00,609466.9
12/6/2018 23:00,649482.1
12/7/2018 23:00,609660.8
12/8/2018 23:00,591087.6
12/9/2018 23:00,700153.2
12/10/2018 23:00,713930.4
12/11/2018 23:00,724397
12/12/2018 23:00,731645.7
12/13/2018 23:00,723897
12/14/2018 23:00,657183.1
12/15/2018 23:00,614771.8
12/16/2018 23:00,727126.8
12/17/2018 23:00,741257.1
12/18/2018 23:00,727532.5
12/19/2018 23:00,718927.8
12/20/2018 23:00,696422.1
12/21/2018 23:00,624097.1
12/22/2018 23:00,585545.9
12/23/2018 23:00,596095.6
12/24/2018 23:00,527281.8
12/25/2018 23:00,612702.5
12/26/2018 23:00,649103.9
12/27/2018 23:00,639571.2
12/28/2018 23:00,602541.7
12/29/2018 23:00,574254.2
12/30/2018 23:00,597701.2
